GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9NYK1	TLR7	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58681|ensembl:ENSMUSP00000107787	9606	Ensembl		P
UniProtKB	Q9NYK1	TLR7	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:16188996		9606	UniProt		P
UniProtKB	Q9NZM5	NOP53	involved_in	GO:0039535	regulation of RIG-I signaling pathway	ECO:0000315	IMP	PMID:27824081		9606	UniProt		P
UniProtKB	Q9P0W0	IFNK	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9P2K8	EIF2AK4	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9QZ05	9606	UniProt		P
UniProtKB	Q9P2K8	EIF2AK4	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9UGM3	DMBT1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9UH17	APOBEC3B	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001419581|UniProtKB:P31941|UniProtKB:Q19Q52|UniProtKB:Q6NTF7|UniProtKB:Q7YR23|UniProtKB:Q8IUX4|UniProtKB:Q96AK3|UniProtKB:Q9HC16|UniProtKB:Q9UH17	9606	GO_Central		P
UniProtKB	Q9UH17	APOBEC3B	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:22915799		9606	UniProt		P
UniProtKB	Q9UH17	APOBEC3B	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:22457529		9606	UniProt		P
UniProtKB	Q9UH17	APOBEC3B	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9UHD2	TBK1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9UII4	HERC5	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000134579|UniProtKB:Q9UII4	9606	GO_Central		P
UniProtKB	Q9UII4	HERC5	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9UII4	HERC5	involved_in	GO:0050688	regulation of defense response to virus	ECO:0000314	IDA	PMID:20308324		9606	UniProt		P
UniProtKB	Q9UIV1	CNOT7	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:23386060		9606	UniProt		P
UniProtKB	Q9UJ71	CD207	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:17334373		9606	UniProt		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21575908		9606	UniProt		P
UniProtKB	Q9ULZ3	PYCARD	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9EPB4|ensembl:ENSMUSP00000033056	9606	Ensembl		P
UniProtKB	Q9UMA4	IFN-alpha-2	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9Y2R2	PTPN22	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107170|PANTHER:PTN000440270	9606	GO_Central		P
UniProtKB	Q9Y2Y1	POLR3K	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9Y3Z3	SAMHD1	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001348095|UniProtKB:Q9Y3Z3	9606	GO_Central		P
UniProtKB	Q9Y3Z3	SAMHD1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26294762		9606	UniProt		P
UniProtKB	Q9Y3Z3	SAMHD1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:23601106		9606	UniProt		P
UniProtKB	Q9Y3Z3	SAMHD1	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:19525956		9606	UniProt		P
UniProtKB	Q9Y3Z3	SAMHD1	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9Y3Z3	SAMHD1	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60710|ensembl:ENSMUSP00000059717	9606	Ensembl		P
UniProtKB	Q9Y473	ZNF175	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9Y4E8	USP15	involved_in	GO:1900246	positive regulation of RIG-I signaling pathway	ECO:0000314	IDA	PMID:24399297		9606	CACAO		P
UniProtKB	Q9Y535	POLR3H	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9Y572	RIPK3	involved_in	GO:0051607	defense response to virus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9QZL0	9606	UniProt		P
UniProtKB	Q9Y572	RIPK3	involved_in	GO:0051607	defense response to virus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QZL0|ensembl:ENSMUSP00000022830	9606	Ensembl		P
UniProtKB	Q9Y6D0	SELENOK	involved_in	GO:0002230	positive regulation of defense response to virus by host	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JLJ1|ensembl:ENSMUSP00000107887	9606	Ensembl		P
UniProtKB	Q9Y6K5	OAS3	involved_in	GO:0051607	defense response to virus	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2180852|PANTHER:PTN001344149|UniProtKB:P00973|UniProtKB:Q15646|UniProtKB:Q29599|UniProtKB:Q9Y6K5	9606	GO_Central		P
UniProtKB	Q9Y6K5	OAS3	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026774	9606	InterPro		P
UniProtKB	Q9Y6K5	OAS3	involved_in	GO:0051607	defense response to virus	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	Q9Y6K5	OAS3	involved_in	GO:0051607	defense response to virus	ECO:0000304	TAS	Reactome:R-HSA-8983711		9606	Reactome		P
UniProtKB	Q9Y6K5	OAS3	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:19923450		9606	UniProt		P
UniProtKB	U5KJ79	A3G	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	U5KJ79	A3G	involved_in	GO:0051607	defense response to virus	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001376779	9606	UniProt		P
UniProtKB	V9GZH2	IFNA	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	V9GZN5	IFNA	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	V9GZU1	IFNA	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
UniProtKB	W0FFG4	W0FFG4	involved_in	GO:0051607	defense response to virus	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0051	9606	UniProt		P
ComplexPortal	CPX-2127	sting_human-1	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:21074459		9606	ComplexPortal		P
ComplexPortal	CPX-356	atg5-atg12_human	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000314	IDA	PMID:19666601		9606	ComplexPortal		P
ComplexPortal	CPX-3624	alt-cbc_human	involved_in	GO:0051607	defense response to virus	ECO:0000315	IMP	PMID:26382858		9606	ComplexPortal		P
ComplexPortal	CPX-4142	aim2-asc-casp1_human	involved_in	GO:0051607	defense response to virus	ECO:0005547		PMID:28314590		9606	ComplexPortal		P
ComplexPortal	CPX-6018	sting-traf3-tbk1_human	involved_in	GO:0051607	defense response to virus	ECO:0005547		PMID:24622840		9606	ComplexPortal		P
ComplexPortal	CPX-6037	mavs-traf3_human	involved_in	GO:0051607	defense response to virus	ECO:0005547		PMID:25847972		9606	ComplexPortal		P
ComplexPortal	CPX-6038	tbk1-ikke-nap1_human	involved_in	GO:0051607	defense response to virus	ECO:0005547		PMID:17142768		9606	ComplexPortal		P
ComplexPortal	CPX-6089	tbk1-ikke-tank_human	involved_in	GO:0051607	defense response to virus	ECO:0005547		PMID:21931631		9606	ComplexPortal		P
ComplexPortal	CPX-6090	tbk1-ikke-sintbad_human	involved_in	GO:0051607	defense response to virus	ECO:0005547		PMID:21931631		9606	ComplexPortal		P
RNAcentral	URS000019D79B_9606	Homo sapiens (human) hsa-miR-708-5p	involved_in	GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	ECO:0000314	IDA	PMID:31599428		9606	ARUK-UCL	occurs_in(CL:0000235)	P
RNAcentral	URS0000316FA5_9606	Homo sapiens (human) hsa-miR-26b-5p	acts_upstream_of_negative_effect	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:26222045		9606	ARUK-UCL	occurs_in(CL:2000001)	P
RNAcentral	URS0000316FA5_9606	Homo sapiens (human) hsa-miR-26b-5p	involved_in	GO:0050687	negative regulation of defense response to virus	ECO:0000314	IDA	PMID:26222045		9606	ARUK-UCL	occurs_in(CL:2000001)	P
RNAcentral	URS0000338542_9606	Homo sapiens (human) hsa-miR-155-5p	involved_in	GO:0051607	defense response to virus	ECO:0000314	IDA	PMID:24885259		9606	ARUK-UCL	occurs_in(CL:0000129)	P
